"","text","likes","retweets","timestamp","id"
"2240","We all want a COVID-19 vaccine as soon as possible, but it needs to be based on science — not politics. Tune in as I discuss how we can develop and equitably distribute a safe and effective vaccine: https://t.co/KPxTaqAiVd",11403,3221,2020-09-16 19:52:00,1306319984721682432
"2241","We can’t allow the Good Friday Agreement that brought peace to Northern Ireland to become a casualty of Brexit.

Any trade deal between the U.S. and U.K. must be contingent upon respect for the Agreement and preventing the return of a hard border. Period. https://t.co/Ecu9jPrcHL",65525,16049,2020-09-16 20:48:00,1306334039557586944
"2242","When I said I trust vaccines, and I trust the scientists, but I don't trust Donald Trump — this is what I meant: https://t.co/oBDXcFUAek",73926,16798,2020-09-16 22:20:00,1306357192262590464
"2243","This is Donald Trump’s America after one term. Why would we give him a second? https://t.co/E2dwc6R30h",31952,11076,2020-09-16 23:25:00,1306373549939195904
"2244","We’re going to get this virus under control and get your life back on track.",229739,28383,2020-09-17 00:10:00,1306384874643894272
"2245","If you give a climate arsonist four more years in the White House, why would anyone be surprised if more of America is ablaze? https://t.co/DwCIoNkwk1",22801,5715,2020-09-17 01:10:00,1306399974276526080
"2246","President Trump promised the opioid crisis would end ""quickly"" if he won, but the fact is drug overdose deaths are up nearly 10% across the country. It's heartbreaking.

As president, I promise I'll take action to end this epidemic. https://t.co/tnVAqXbXpm",16113,4382,2020-09-17 01:25:00,1306403748898656256
"2247","Yesterday, I met with some of our nation's top experts to discuss how we distribute a safe and effective COVID-19 vaccine. If I win this election, I know that there won't be a minute to waste. I'll get to work on day one implementing an effective distribution plan. https://t.co/GfgSnBwjTQ",26915,5914,2020-09-17 14:02:00,1306594254765068288
"2248","We've had to endure President Trump's incompetence and dishonesty when it comes to testing, wearing masks, and socially distancing. 
 
We can't afford a repeat of those fiascos with a COVID-19 vaccine.

The stakes are too high.",53856,11368,2020-09-17 15:14:00,1306612373722030080
"2249",".@realDonaldTrump, the job is to be president of all Americans. For the love of God start acting like it. https://t.co/kkHf9aWZmR",152076,27357,2020-09-17 15:45:00,1306620175106465792
"2250","If you make under $400,000, you will not pay a penny more in taxes when I'm president.

The super-wealthy and big corporations will finally pay their fair share — and we'll invest that money in working families.

We're going to reward work — not wealth.",215897,42065,2020-09-17 17:20:00,1306644082597531648
"2251","The 100 richest Americans have made more than $300 billion during the COVID-19 crisis.
 
Now, in the middle of a pandemic and economic crisis, Donald Trump wants to give them a $29 billion tax break.
 
Let that sink in.",77843,23477,2020-09-17 18:30:00,1306661700054196224
"2252","Ahead of #RoshHashanah, Jill and I want to wish everyone in the Jewish community a very happy, healthy, and sweet New Year. Tune in to our virtual event: https://t.co/ECEfGRqX5n",8353,1913,2020-09-17 19:02:00,1306669797623517184
"2253","No surprise, Donald Trump is lying about my tax plan. Here’s the truth about how I’ll make corporations pay their fair share while ensuring Americans making under $400,000 don’t pay a penny more. https://t.co/0cpJjpCS33",30022,10178,2020-09-17 20:46:00,1306695924308013056
"2254","I’m looking forward to being back in my home town of Scranton, Pennsylvania, for tonight’s CNN Town Hall. Tune in at 8 PM ET to watch. https://t.co/yHez7c4gaq",14937,3273,2020-09-17 22:27:00,1306721341832216576
"2255","Donald Trump wants to give his rich friends another tax cut, so they pay a lower tax rate than tens of millions of essential workers and middle class Americans.

We need a president who cares about more than the wealthy and well-connected.",47435,10863,2020-09-17 23:20:00,1306734679601668096
"2256","I’m about to take the stage for tonight’s Town Hall in Scranton, Pennsylvania. Tune in to @CNN now to watch live. https://t.co/zi0P1gcAiU",13163,2408,2020-09-17 23:50:00,1306742229352902656
"2257","President Trump knew how deadly COVID-19 was and did nothing. It’s close to criminal. #BidenTownHall https://t.co/OL3uIA1QSZ",25476,7073,2020-09-18 00:19:00,1306749527366410240
"2258","This election is Scranton vs. Park Avenue.",113446,15760,2020-09-18 00:24:00,1306750785879973888
"2259","The choice in this election couldn’t be more clear.

We can choose four more years of Donald Trump’s dark and divisive politics.

Or we can choose a path of hope and light—and build a better future for all.

Chip in to help us win. #BidenTownHall https://t.co/a1aSMb7x1G",10233,2926,2020-09-18 00:33:00,1306753050623836160
"2260","I'll tell you what takes away your freedom: not being able to see your kid, go to the football game, or see your mom or dad in the hospital. That's what is costing us our freedom. #BidenTownHall https://t.co/YM57H8lv2K",31841,8823,2020-09-18 00:45:00,1306756070585573376
"2261","I’m in this race to fight for the hardworking Americans who wake up every single day and make our country run. #BidenTownHall https://t.co/vOiOl9UK5f",17578,4501,2020-09-18 00:59:00,1306759593607852032
"2262","You lost your freedom because President Trump didn't act. #BidenTownHall https://t.co/wOOeSSNmH6",56568,16347,2020-09-18 01:16:00,1306763872020422656
"2263","As president, I will bring Americans together and finally deliver much needed policing reform. #BidenTownHall https://t.co/7iwYuXOS2p",20337,4924,2020-09-18 01:21:00,1306765130210795520
"2264","Here's the deal: I've condemned every form of violence, no matter what the source is. President Trump has not. #BidenTownHall https://t.co/kqoaJRLYMn",25364,6729,2020-09-18 01:25:00,1306766136747470848
"2265","Unlike President Trump, I’ll be a president for all Americans — not just the ones who vote for me. #BidenTownHall https://t.co/2lttWNRl5n",35787,7750,2020-09-18 01:51:00,1306772679802920960
"2266","What the hell makes you think I need an Ivy League degree to be president? #BidenTownHall https://t.co/fzoMjYTlZ4",57254,11442,2020-09-18 02:10:00,1306777461557022720
"2267","Folks, I just wrapped up my first CNN Town Hall of the general election. We’re in the home stretch of this campaign and your support matters more than ever.

Chip in to help us keep tonight’s momentum going: https://t.co/J2E4dtxGEK",20743,4249,2020-09-18 02:14:00,1306778468034650112
"2268","Donald Trump claimed he would be ""the greatest jobs president God ever created.""

But the fact is he's the worst jobs president in recorded history.

We can't afford another four years of his failed leadership. https://t.co/uW10KJhMsV",64853,29119,2020-09-18 15:15:00,1306975013355089920
"2269","When we needed Donald Trump to tell the truth about COVID-19, he lied to us.

When we needed him to take action to contain its spread, he spent his days golfing.

When we needed a president the most, he was nowhere to be found.

It's unforgivable.",70402,15335,2020-09-18 17:06:00,1307002947285315584
"2270","I can't believe I have to say this, but if I'm elected president, I won't put a climate change denier — one who called the scientific community ""a bunch of thugs"" — in charge of the National Oceanic and Atmospheric Administration. https://t.co/FcRtv8ZcYS",45859,10774,2020-09-18 18:35:00,1307025345082724352
"2271","A Biden-Harris administration will create millions of good-paying, union jobs and ensure the future is made in America — by all of America. I’m speaking live from Hermantown, MN on how we’ll get it done. Tune in. https://t.co/ZFxVgWUt7n",10216,3030,2020-09-18 20:04:00,1307047965945524224
"2272","Frankie — I'm honored to have your support and couldn't agree more: We are at our best when we act as one America. Together, we're going to unite the country and restore the soul of the nation. https://t.co/0VFApM5Oee",12962,3652,2020-09-18 21:01:00,1307062087126982656
"2273","Virginia — early voting is now open! The future of our country is on the ballot, and your voice is absolutely critical to deciding who we are as a nation.
 
This is our moment.
 
Head to https://t.co/rqHXR7xuqW to make a plan to vote.
 
Democracy depends on it. https://t.co/VNlujjvN7F",21896,4782,2020-09-18 21:22:00,1307067371903954944
"2274","Let's be honest: my campaign wouldn't be here if it weren't for the support of Black Americans. And I know we don't have a chance to win without your support.

I'll do everything I can to earn your vote—and together, we'll build a nation that works for all. #NationalBlackVoterDay https://t.co/5JPtuHey5Z",15821,3773,2020-09-18 21:59:00,1307076683044806656
"2275","Now, it's time to vote. Make your plan today. #NationalBlackVoterDay https://t.co/Hy8C4mIL2M",7532,1585,2020-09-18 21:59:00,1307076903296274432
